Domain,Phylum,Class,Order,Family,Genus,Species
Bacteria,Acidobacteria,Acidobacteriia,Solibacterales,Solibacteraceae (Subgroup 3),Paludibaculum,uncultured bacterium
Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,uncultured,uncultured bacterium
Bacteria,Verrucomicrobia,Verrucomicrobiae,Opitutales,Opitutaceae,Lacunisphaera, Ambiguous_taxa
Bacteria,Actinobacteria,Actinobacteria,Frankiales,Nakamurellaceae,Nakamurella,NA
Bacteria,Patescibacteria,Parcubacteria,NA,NA,NA,NA
Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,0319-6G20,uncultured bacterium,uncultured bacterium
Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,Oligoflexaceae,uncultured, Ambiguous_taxa
Bacteria,Hydrogenedentes,Hydrogenedentia,Hydrogenedentiales,Hydrogenedensaceae, Ambiguous_taxa, Ambiguous_taxa
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,mle1-27,uncultured delta proteobacterium,uncultured delta proteobacterium
Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,uncultured bacterium,uncultured bacterium
Bacteria,Planctomycetes,Pla4 lineage,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,27F-1492R,uncultured bacterium,uncultured bacterium
Bacteria,Acidobacteria,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup 10,NA
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,NA
Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,uncultured bacterium
Bacteria,Firmicutes,Clostridia,Clostridiales,Family XI,Sedimentibacter,uncultured bacterium
Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,uncultured bacterium,uncultured bacterium
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA,NA
Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,NA,NA
Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Microscillaceae,uncultured,NA
Bacteria,Planctomycetes,Planctomycetacia,Gemmatales,Gemmataceae,uncultured,NA
Bacteria,Firmicutes,Clostridia,Clostridiales,Gracilibacteraceae,Lutispora,uncultured bacterium
Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
Bacteria,Patescibacteria,Parcubacteria,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sandaracinaceae,Sandaracinus,NA
Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,uncultured,uncultured bacterium
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenellaceae R-7 group,uncultured bacterium
Unassigned,NA,NA,NA,NA,NA,NA
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,0319-6G20,uncultured bacterium,uncultured bacterium
Bacteria,Gemmatimonadetes,Longimicrobia,Longimicrobiales,Longimicrobiaceae,uncultured bacterium,uncultured bacterium
Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,Ellin6067,uncultured bacterium
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium 1, Ambiguous_taxa
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidetes vadinHA17,uncultured bacterium,uncultured bacterium
Bacteria,Planctomycetes,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA,NA
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Pajaroellobacter,uncultured bacterium
Bacteria,Cyanobacteria,Melainabacteria,Vampirovibrionales, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prolixibacteraceae,BSV13,NA
Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Anaerospora,uncultured bacterium
Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,uncultured bacterium
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Archangiaceae,Anaeromyxobacter,uncultured bacterium
Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,uncultured,NA,NA
Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Filimonas, Ambiguous_taxa
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium 1, Ambiguous_taxa
Bacteria,Actinobacteria,Coriobacteriia,OPB41,NA,NA,NA
Bacteria,Planctomycetes,Phycisphaerae,Tepidisphaerales,WD2101 soil group,uncultured bacterium,uncultured bacterium
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,uncultured,NA,NA
Bacteria,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,NA,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,CCD24,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Acidobacteria,Subgroup 6,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sandaracinaceae,Sandaracinus,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,NA,NA
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,MND1,NA
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geobacter,uncultured bacterium
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Desulfuromonadaceae,NA,NA
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales vadinBB60 group,uncultured bacterium,uncultured bacterium
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
Bacteria,Armatimonadetes,uncultured,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,Dyadobacter, Ambiguous_taxa
Bacteria,Firmicutes,Clostridia,Clostridiales,Family XVII,uncultured,uncultured bacterium
Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured, Ambiguous_taxa
Bacteria,Acidobacteria,Acidobacteriia,Solibacterales,Solibacteraceae (Subgroup 3),Candidatus Solibacter, Ambiguous_taxa
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,mle1-27,NA,NA
Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,uncultured Bdellovibrio sp.
Bacteria,Acidobacteria,Blastocatellia (Subgroup 4),Blastocatellales,Blastocatellaceae,JGI 0001001-H03,uncultured bacterium
Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,uncultured bacterium,uncultured bacterium
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Luteibacter,NA
Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,uncultured,uncultured bacterium,uncultured bacterium
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Williamsia, Ambiguous_taxa
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas, Ambiguous_taxa
Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium, Ambiguous_taxa
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cytophagaceae,Sporocytophaga,uncultured bacterium
Bacteria,Acidobacteria,Acidobacteriia,Solibacterales,Solibacteraceae (Subgroup 3),Bryobacter,uncultured bacterium
Unassigned,NA,NA,NA,NA,NA,NA
Unassigned,NA,NA,NA,NA,NA,NA
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria,Chloroflexi,TK10, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae 1,Fonticella,uncultured bacterium
Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,uncultured, Ambiguous_taxa
Bacteria,Planctomycetes,Phycisphaerae,Tepidisphaerales,WD2101 soil group,uncultured bacterium,uncultured bacterium
Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,MND1,NA
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured, Ambiguous_taxa
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,NA,NA
Bacteria,Dependentiae,Babeliae,Babeliales,Vermiphilaceae,uncultured bacterium,uncultured bacterium
Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured,NA
Bacteria,Patescibacteria,Parcubacteria,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium, Ambiguous_taxa
Bacteria,Firmicutes,Clostridia,Clostridiales,Family XIII,Anaerovorax, Ambiguous_taxa
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,P3OB-42,metagenome,metagenome
Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Methylophilaceae,NA,NA
Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium, Ambiguous_taxa
Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,uncultured,uncultured bacterium
Bacteria,Dependentiae,Babeliae,Babeliales,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,uncultured, Ambiguous_taxa
Unassigned,NA,NA,NA,NA,NA,NA
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,uncultured,uncultured bacterium
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,bac2nit3,metagenome,metagenome
Bacteria,Gemmatimonadetes,S0134 terrestrial group,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,uncultured bacterium
Bacteria,Proteobacteria,Gammaproteobacteria,Thiomicrospirales,Thioglobaceae,SUP05 cluster,NA
Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured,uncultured bacterium
Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,uncultured,NA,NA
Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,uncultured,uncultured bacterium
Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,uncultured,uncultured bacterium
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria,Acidobacteria,Holophagae,Subgroup 7,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Taibaiella,NA
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Chloroflexaceae,FFCH7168,uncultured bacterium
Bacteria,Chloroflexi,Anaerolineae,Ardenticatenales,Ardenticatenaceae,uncultured,uncultured bacterium
Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,NA
Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,uncultured bacterium
Bacteria,Armatimonadetes,uncultured,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Phormidiaceae,Tychonema CCAP 1459-11B,NA
Bacteria,Armatimonadetes,Armatimonadia,Armatimonadales,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,uncultured Bacteroidetes bacterium,uncultured Bacteroidetes bacterium
Bacteria,WS4,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Planctomycetes,Planctomycetacia,Isosphaerales,Isosphaeraceae,Candidatus Nostocoida,uncultured Singulisphaera sp.
Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,NA,NA,NA
Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,NA,NA
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria,Planctomycetes,Phycisphaerae,Tepidisphaerales,WD2101 soil group,uncultured bacterium,uncultured bacterium
Bacteria,Rokubacteria,NC10,Rokubacteriales, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio, Ambiguous_taxa
Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Archangiaceae,Anaeromyxobacter,uncultured bacterium
Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Aquicella,NA
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,uncultured,NA
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,NA
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,KD3-10,NA,NA
Bacteria,Planctomycetes,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA,NA
Bacteria,Actinobacteria,Acidimicrobiia,IMCC26256,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,uncultured,uncultured bacterium
Bacteria,Chloroflexi,Anaerolineae,RBG-13-54-9,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Altererythrobacter,NA
Bacteria,Planctomycetes,Phycisphaerae,Tepidisphaerales,WD2101 soil group,uncultured bacterium,uncultured bacterium
Unassigned,NA,NA,NA,NA,NA,NA
Unassigned,NA,NA,NA,NA,NA,NA
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,BIrii41, Ambiguous_taxa, Ambiguous_taxa
Bacteria,Acidobacteria,Subgroup 6,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Acidobacteria,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup 10,uncultured bacterium
Bacteria,Planctomycetes,BD7-11,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Solibacillus,uncultured bacterium
Archaea,Euryarchaeota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,Methanomassiliicoccus, Ambiguous_taxa
Bacteria,Acidobacteria,Blastocatellia (Subgroup 4),Blastocatellales,Blastocatellaceae,JGI 0001001-H03,uncultured bacterium
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Blfdi19,uncultured bacterium,uncultured bacterium
Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,Parachlamydiaceae,uncultured,metagenome
Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,uncultured,uncultured bacterium,uncultured bacterium
Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,uncultured Planctomycetales bacterium
Bacteria,Chloroflexi,Anaerolineae,RBG-13-54-9,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,Parachlamydiaceae,Candidatus Protochlamydia,NA
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystaceae,Nannocystis,metagenome
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodopirillaceae,Defluviicoccus, Ambiguous_taxa
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,NA,NA
Unassigned,NA,NA,NA,NA,NA,NA
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sandaracinaceae,uncultured,uncultured bacterium
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium,uncultured bacterium
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Pajaroellobacter,NA
Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,NA
Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,uncultured,NA,NA
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,uncultured, Ambiguous_taxa
Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Parviterribacter,NA
Bacteria,Planctomycetes,Planctomycetacia,Gemmatales,Gemmataceae,uncultured,uncultured bacterium
Unassigned,NA,NA,NA,NA,NA,NA
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria,Planctomycetes,Planctomycetacia,Gemmatales,Gemmataceae,uncultured,uncultured bacterium
Bacteria,Chloroflexi,KD4-96,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,Parachlamydiaceae,uncultured,metagenome
Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Microscillaceae,NA,NA
Bacteria,WPS-2, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella, Ambiguous_taxa
Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,uncultured,uncultured bacterium,uncultured bacterium
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,uncultured,uncultured bacterium,uncultured bacterium
Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Achromobacter,NA
Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Verrucomicrobium, Ambiguous_taxa
Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,NA,NA,NA
Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pir4 lineage,uncultured bacterium
Bacteria,Cyanobacteria,Sericytochromatia, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,mle1-27,NA,NA
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,uncultured bacterium
Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,uncultured, Ambiguous_taxa, Ambiguous_taxa
Bacteria,Planctomycetes,Planctomycetacia,Gemmatales,Gemmataceae,uncultured,uncultured bacterium
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria,Fibrobacteres,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,uncultured,metagenome
Unassigned,NA,NA,NA,NA,NA,NA
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,uncultured,NA
Bacteria,Proteobacteria,Gammaproteobacteria,uncultured,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,966-1, Ambiguous_taxa
Unassigned,NA,NA,NA,NA,NA,NA
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria,Acidobacteria,Subgroup 25,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Planctomycetes,Planctomycetacia,Gemmatales,Gemmataceae,uncultured,NA
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Desulfuromonadaceae,Desulfuromonas,NA
Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,uncultured,metagenome
Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Microscillaceae,Chryseolinea,uncultured bacterium
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,Oligoflexaceae,uncultured,uncultured bacterium
Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Planctomycetes,Planctomycetacia,Gemmatales,Gemmataceae,uncultured,uncultured bacterium
Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae, Ambiguous_taxa, Ambiguous_taxa
Bacteria,Planctomycetes,Phycisphaerae,Tepidisphaerales,WD2101 soil group,uncultured bacterium,uncultured bacterium
Bacteria,Acidobacteria,Subgroup 6,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,uncultured,uncultured bacterium
Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,Skermanella,uncultured bacterium
Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Nostocaceae,Desmonostoc PCC-7422,NA
Bacteria,Planctomycetes,Planctomycetacia,Gemmatales,Gemmataceae,uncultured,uncultured bacterium
Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,NS11-12 marine group, Ambiguous_taxa, Ambiguous_taxa
Bacteria,Acidobacteria,Holophagae,Subgroup 7,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,uncultured,uncultured bacterium,uncultured bacterium
Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavitalea,uncultured bacterium
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Aminobacter,NA
Bacteria,Planctomycetes,Planctomycetacia,Gemmatales,Gemmataceae,uncultured,uncultured bacterium
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,uncultured,NA
Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,Oligoflexaceae,uncultured,NA
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b, Ambiguous_taxa, Ambiguous_taxa
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria,Acidobacteria,Blastocatellia (Subgroup 4),Blastocatellales,Blastocatellaceae,Stenotrophobacter,NA
Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium, Ambiguous_taxa
Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,uncultured,NA,NA
Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Phaselicystidaceae,Phaselicystis,NA
Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,uncultured,NA
Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Chloroflexaceae,Oscillochloris,NA
Bacteria,Planctomycetes,Phycisphaerae,Tepidisphaerales,WD2101 soil group,uncultured bacterium,uncultured bacterium
Bacteria,Acidobacteria,Acidobacteriia,Solibacterales,Solibacteraceae (Subgroup 3),Bryobacter, Ambiguous_taxa
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria,Planctomycetes,Planctomycetacia,Gemmatales,Gemmataceae,Gemmata,uncultured bacterium
Bacteria,Cyanobacteria,Melainabacteria,Obscuribacterales,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Microscillaceae,Flexibacter,NA
Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,OM27 clade,NA
Bacteria,Dependentiae,Babeliae,Babeliales,NA,NA,NA
Bacteria,Planctomycetes,Planctomycetacia,Gemmatales,Gemmataceae,uncultured,uncultured bacterium
Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pirellula,uncultured bacterium
Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,Parachlamydiaceae,NA,NA
Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,Parachlamydiaceae,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,NA,NA
Bacteria,Rokubacteria,NC10,Rokubacteriales,uncultured bacterium,uncultured bacterium,uncultured bacterium
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae,Afifella, Ambiguous_taxa
Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Aeromicrobium,uncultured bacterium
Bacteria,Dependentiae,Babeliae,Babeliales,UBA12409,uncultured bacterium,uncultured bacterium
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,BIrii41,uncultured bacterium,uncultured bacterium
Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,0319-6G20,uncultured bacterium,uncultured bacterium
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methyloligellaceae,uncultured,uncultured bacterium
Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pirellula,NA
Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,uncultured bacterium
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae NK4A214 group, Ambiguous_taxa
Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,uncultured,NA
Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
